id,station_name,short_name,total_docks,docks_in_service,status,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_8hcu_yrd4,reference_matched,station_key,station_first_trip_at,source_ids,name_variants,first_trip_archive,opening_date_status,earlier_same_name_trip_at,service_date_review_reasons
a3a6f7a5-a135-11e9-9cda-0a87ae2ba916,Franklin St & Lake St,CHI00376,40,40,In Service,41.885837,-87.6355,"{""type"":""Point"",""coordinates"":[-87.6355,41.885837]}",22,14914,38,92,36,46,42,True,divvy_aaf1bf77437b45ca,2013-06-28 08:09:00,164 | CHI00376 | TA1307000111,Franklin St & Lake St,Divvy_Stations_Trips_2013.zip,unverified_first_trip_proxy,,
a3a6fcac-a135-11e9-9cda-0a87ae2ba916,Clark St & Grace St,CHI00301,23,23,In Service,41.95078,-87.659172,"{""type"":""Point"",""coordinates"":[-87.659172,41.95078]}",38,21186,57,691,25,53,44,True,divvy_779e36d7b6304dc4,2014-07-01 01:24:00,165 | CHI00301 | TA1307000127,Clark St & Grace St,Divvy_Stations_Trips_2014_Q3Q4.zip,unverified_first_trip_proxy,,
a3a701b8-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Wrightwood Ave,CHI00276,15,15,In Service,41.92883,-87.668507,"{""type"":""Point"",""coordinates"":[-87.668507,41.92883]}",16,21190,68,743,40,16,32,True,divvy_261f2aa12a69fab8,2013-06-28 07:32:00,13296 | 166 | CHI00276,Ashland Ave & Wrightwood Ave,Divvy_Stations_Trips_2013.zip,unverified_first_trip_proxy,,
a3a70bbd-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & 14th St,CHI00342,19,19,In Service,41.864059,-87.623727,"{""type"":""Point"",""coordinates"":[-87.623727,41.864059]}",48,14913,34,374,9,35,8,True,divvy_4b67e6195e6bcbca,2013-08-03 15:33:00,168 | CHI00342 | TA1307000124,Michigan Ave & 14th St,Divvy_Stations_Trips_2013.zip,unverified_first_trip_proxy,,
a3a710c5-a135-11e9-9cda-0a87ae2ba916,Canal St & Harrison St,CHI00489,15,14,In Service,41.874255,-87.639573,"{""type"":""Point"",""coordinates"":[-87.639573,41.874255]}",48,14917,29,97,26,44,28,True,divvy_da5144e550761fee,2013-07-15 17:59:00,13326 | 169 | CHI00489,Canal St & Harrison St,Divvy_Stations_Trips_2013.zip,unverified_first_trip_proxy,,
a3a715ce-a135-11e9-9cda-0a87ae2ba916,Clinton St & 18th St,CHI00235,16,16,In Service,41.85795,-87.640826,"{""type"":""Point"",""coordinates"":[-87.640826,41.85795]}",8,21194,33,126,26,40,25,True,divvy_796b9cae6a00ccaf,2013-07-23 13:44:00,170 | CHI00235 | TA1307000044,Clinton St & 18th St,Divvy_Stations_Trips_2013.zip,unverified_first_trip_proxy,,
a3a71b0a-a135-11e9-9cda-0a87ae2ba916,May St & Cullerton St,CHI00284,11,11,In Service,41.855136,-87.654127,"{""type"":""Point"",""coordinates"":[-87.654127,41.855136]}",8,14920,33,251,26,43,25,True,divvy_dad96e63e24aa1ec,2013-07-25 17:44:00,13331 | 171 | CHI00284,May St & Cullerton St,Divvy_Stations_Trips_2013.zip,unverified_first_trip_proxy,,
a3a72012-a135-11e9-9cda-0a87ae2ba916,Rush St & Cedar St,CHI00537,16,16,In Service,41.9023087012,-87.627690528,"{""type"":""Point"",""coordinates"":[-87.627690528,41.90230870122]}",22,21182,37,105,36,6,42,True,divvy_562f8d226316d59b,2015-05-09 13:41:00,172 | CHI00537 | KA1504000133,Rush St & Cedar St,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3a7258b-a135-11e9-9cda-0a87ae2ba916,Mies van der Rohe Way & Chicago Ave,CHI00470,15,15,In Service,41.8969446264,-87.6217576861,"{""type"":""Point"",""coordinates"":[-87.621757686138,41.896944626371]}",22,21182,37,233,11,6,2,True,divvy_1929a78a5d9d4157,2013-08-01 11:00:00,13338 | 173 | CHI00470,Mies van der Rohe Way & Chicago Ave,Divvy_Stations_Trips_2013.zip,unverified_first_trip_proxy,,
a3a72aad-a135-11e9-9cda-0a87ae2ba916,Canal St & Madison St,CHI00498,43,43,In Service,41.882409,-87.639767,"{""type"":""Point"",""coordinates"":[-87.639767,41.882409]}",22,4452,29,784,36,45,42,True,divvy_f3adedb17150c1dd,2013-07-27 11:58:00,13341 | 174 | CHI00498,Canal St & Madison St,Divvy_Stations_Trips_2013.zip,unverified_first_trip_proxy,,
a3a72fc4-a135-11e9-9cda-0a87ae2ba916,Wells St & Polk St,CHI00606,19,19,In Service,41.8727315423,-87.6335164905,"{""type"":""Point"",""coordinates"":[-87.633516490459,41.872731542263]}",48,14917,38,12,26,35,34,True,divvy_6aa672e7e652c3ed,2013-08-03 16:52:00,175 | CHI00606 | SL-011,Wells St & Polk St,Divvy_Stations_Trips_2013.zip,unverified_first_trip_proxy,,
a3a734ce-a135-11e9-9cda-0a87ae2ba916,Clark St & Elm St,CHI00281,39,39,In Service,41.90297,-87.6313,"{""type"":""Point"",""coordinates"":[-87.6313,41.90297]}",22,14926,37,310,11,54,2,True,divvy_ee60c9a59017c127,2013-08-01 14:48:00,176 | CHI00281 | TA1307000039,Clark St & Elm St,Divvy_Stations_Trips_2013.zip,unverified_first_trip_proxy,,
a3a739e4-a135-11e9-9cda-0a87ae2ba916,Theater on the Lake,CHI00420,31,30,In Service,41.926277,-87.630834,"{""type"":""Point"",""coordinates"":[-87.630834,41.926277]}",51,4449,68,101,34,16,43,True,divvy_bb2d7582af742fe1,2013-08-13 13:41:00,177 | CHI00420 | TA1308000001,Theater on the Lake,Divvy_Stations_Trips_2013.zip,unverified_first_trip_proxy,,
a3a73ef1-a135-11e9-9cda-0a87ae2ba916,State St & 19th St,CHI00676,16,16,In Service,41.856575,-87.627568,"{""type"":""Point"",""coordinates"":[-87.627568,41.856575]}",12,21194,34,330,9,40,8,True,divvy_adbee37ca5f432a7,2013-07-21 11:25:00,178 | CHI00676 | SL-013,State St & 19th St,Divvy_Stations_Trips_2013.zip,unverified_first_trip_proxy,,
a3a743ff-a135-11e9-9cda-0a87ae2ba916,MLK Jr Dr & Pershing Rd,CHI02040,15,15,In Service,41.8246,-87.61678,"{""type"":""Point"",""coordinates"":[-87.61678,41.8246]}",1,4301,1,222,10,36,9,True,divvy_c2311303414a7fa1,2020-01-02 13:20:17,13420 | 179 | CHI02040,MLK Jr Dr & Pershing Rd,Divvy_Trips_2020_Q1.zip,unverified_first_trip_proxy,2013-06-28 05:26:00,earlier_same_name_history | name_has_multiple_locations
a3a74947-a135-11e9-9cda-0a87ae2ba916,Ritchie Ct & Banks St,CHI00544,15,15,In Service,41.906866,-87.626217,"{""type"":""Point"",""coordinates"":[-87.626217,41.906866]}",51,14926,37,308,34,54,43,True,divvy_7c153c41ae8ca601,2015-05-09 14:29:00,180 | CHI00544 | KA1504000134,Ritchie Ct & Banks St,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3a74e60-a135-11e9-9cda-0a87ae2ba916,LaSalle St & Illinois St,CHI00358,31,31,In Service,41.890762,-87.631697,"{""type"":""Point"",""coordinates"":[-87.631697,41.890762]}",22,4446,37,670,36,55,42,True,divvy_10f4d79b50cd8236,2013-06-29 13:21:00,13430 | 181 | CHI00358,LaSalle St & Illinois St,Divvy_Stations_Trips_2013.zip,unverified_first_trip_proxy,,
a3a7537c-a135-11e9-9cda-0a87ae2ba916,Wells St & Elm St,CHI00540,23,23,In Service,41.903222,-87.634324,"{""type"":""Point"",""coordinates"":[-87.634324,41.903222]}",51,14926,37,310,46,54,27,True,divvy_87d3a44d383da6f0,2015-06-16 13:31:00,182 | CHI00540 | KA1504000135,Wells St & Elm St,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3a75885-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Thomas St (Augusta Blvd),CHI00296,15,15,In Service,41.901315,-87.677409,"{""type"":""Point"",""coordinates"":[-87.677409,41.901315]}",16,21560,25,476,11,4,1,True,divvy_4d48243dd7d948e6,2020-01-01 01:36:27,183 | CHI00296 | TA1307000070,Damen Ave & Thomas St (Augusta Blvd),Divvy_Trips_2020_Q1.zip,unverified_first_trip_proxy,2013-07-25 14:51:00,earlier_same_name_history | name_has_multiple_locations
a3a75d8a-a135-11e9-9cda-0a87ae2ba916,State St & 35th St,CHI00343,15,15,Not In Service,41.831036314,-87.6267975569,"{""type"":""Point"",""coordinates"":[-87.626797556877,41.831036314016]}",12,21194,1,25,9,40,8,True,divvy_1cf96d1e844988ca,2013-08-05 17:11:00,184 | CHI00343 | TA1307000129,State St & 35th St,Divvy_Stations_Trips_2013.zip,unverified_first_trip_proxy,,
